date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2014-12-29,sh.600519,188.1000,190.0000,182.0000,183.4800,187.5700,8983865,1678243808.0000,3,0.786680,1,-2.180500,0
2014-12-30,sh.600519,183.0000,187.9800,182.4800,186.8400,183.4800,5617110,1043215632.0000,3,0.491867,1,1.831300,0
2014-12-31,sh.600519,185.6000,190.0000,185.0000,189.6200,186.8400,4626936,871581696.0000,3,0.405161,1,1.487900,0
2015-01-05,sh.600519,189.6200,204.2400,188.6900,202.5200,189.6200,9451517,1875063136.0000,3,0.827630,1,6.803100,0
2015-01-06,sh.600519,200.0000,202.5600,196.0200,197.8300,202.5200,5502001,1094977376.0000,3,0.481787,1,-2.315800,0
2015-01-07,sh.600519,196.0400,199.5000,189.9900,192.9400,197.8300,5479784,1063925648.0000,3,0.479842,1,-2.471800,0
2015-01-08,sh.600519,194.0000,194.5200,190.1400,191.7600,192.9400,4052530,777874672.0000,3,0.354863,1,-0.611600,0
2015-01-09,sh.600519,190.4000,195.7700,190.1100,190.3100,191.7600,5398220,1039955152.0000,3,0.472700,1,-0.756200,0
2015-01-12,sh.600519,190.0000,192.5900,184.4600,186.4300,190.3100,4991459,934643408.0000,3,0.437081,1,-2.038800,0
2015-01-13,sh.600519,187.0000,188.5400,184.6000,184.8800,186.4300,3670808,683429632.0000,3,0.321437,1,-0.831400,0
2015-01-14,sh.600519,185.0000,186.5000,180.8800,183.1800,184.8800,5240344,965036192.0000,3,0.458875,1,-0.919500,0
2015-01-15,sh.600519,183.8900,186.4000,182.4800,186.0700,183.1800,4858552,895503104.0000,3,0.425443,1,1.577700,0
2015-01-16,sh.600519,186.2000,188.0000,185.9800,186.1100,186.0700,3997806,746304288.0000,3,0.350071,1,0.021500,0
2015-01-19,sh.600519,181.0000,183.2000,171.4700,175.4800,186.1100,6467937,1151544272.0000,3,0.566370,1,-5.711700,0
2015-01-20,sh.600519,176.0200,180.5000,173.0000,178.0800,175.4800,6102274,1086018448.0000,3,0.534351,1,1.481700,0
2015-01-21,sh.600519,178.2700,182.9000,177.2000,182.3600,178.0800,5267474,950750400.0000,3,0.461251,1,2.403400,0
2015-01-22,sh.600519,182.3700,184.3600,180.0000,181.2300,182.3600,3825481,696541248.0000,3,0.334981,1,-0.619700,0
2015-01-23,sh.600519,180.1200,183.2800,180.1100,181.0200,181.2300,3308455,600627344.0000,3,0.289708,1,-0.115900,0
2015-01-26,sh.600519,181.7000,183.5000,181.0500,182.8000,181.0200,3564906,650642096.0000,3,0.312164,1,0.983300,0
2015-01-27,sh.600519,182.8200,182.8200,178.0000,180.1100,182.8000,4188362,755025856.0000,3,0.366757,1,-1.471600,0
2015-01-28,sh.600519,179.0000,180.4000,177.3000,177.4700,180.1100,3068066,547979152.0000,3,0.268658,1,-1.465800,0
2015-01-29,sh.600519,176.2000,178.0000,175.0000,176.1500,177.4700,3249254,571553424.0000,3,0.284524,1,-0.743800,0
2015-01-30,sh.600519,176.9900,181.0000,176.5000,177.1800,176.1500,4750834,848744496.0000,3,0.416011,1,0.584700,0
2015-02-02,sh.600519,175.5100,176.4000,173.5000,174.8200,177.1800,3398336,593379648.0000,3,0.297578,1,-1.332000,0
2015-02-03,sh.600519,177.4800,178.6500,176.2000,178.3700,174.8200,2779280,493512560.0000,3,0.243370,1,2.030700,0
2015-02-04,sh.600519,179.1500,182.0800,177.0000,177.2500,178.3700,3529371,634135328.0000,3,0.309052,1,-0.627900,0
2015-02-05,sh.600519,178.9700,180.9000,174.0000,174.0500,177.2500,4123962,735861120.0000,3,0.361118,1,-1.805400,0
2015-02-06,sh.600519,174.6400,176.5000,173.6000,174.6000,174.0500,3710238,648205632.0000,3,0.324890,1,0.316000,0
2015-02-09,sh.600519,175.7700,185.1000,175.0000,184.3000,174.6000,8729358,1584342288.0000,3,0.764393,1,5.555600,0
2015-02-10,sh.600519,184.8000,185.2000,181.4500,182.8800,184.3000,5363887,984795856.0000,3,0.469693,1,-0.770500,0
2015-02-11,sh.600519,182.4000,184.2500,182.0800,183.1500,182.8800,2289479,420358864.0000,3,0.200480,1,0.147600,0
2015-02-12,sh.600519,183.9900,184.4900,182.0100,183.5700,183.1500,2505098,458818624.0000,3,0.219361,1,0.229300,0
2015-02-13,sh.600519,184.1100,184.5000,181.4000,182.4900,183.5700,4012705,734977408.0000,3,0.351376,1,-0.588300,0
2015-02-16,sh.600519,182.5400,183.6300,181.2200,183.3100,182.4900,3952108,722512096.0000,3,0.346070,1,0.449300,0
2015-02-17,sh.600519,183.5500,183.8900,181.9100,182.2200,183.3100,3417255,624854080.0000,3,0.299235,1,-0.594600,0
2015-02-25,sh.600519,183.0000,185.7000,181.1100,183.9600,182.2200,5993512,1104113264.0000,3,0.524827,1,0.954900,0
2015-02-26,sh.600519,183.8000,188.3900,183.5500,186.6400,183.9600,6229772,1163369600.0000,3,0.545515,1,1.456800,0
2015-02-27,sh.600519,186.9000,194.5000,186.8000,191.0500,186.6400,6337094,1217723184.0000,3,0.554913,1,2.362800,0
2015-03-02,sh.600519,190.8000,193.8000,189.0000,190.7300,191.0500,3109870,592027088.0000,3,0.272318,1,-0.167500,0
2015-03-03,sh.600519,189.3000,192.0000,185.1600,185.9500,190.7300,4299960,812905776.0000,3,0.376530,1,-2.506200,0
2015-03-04,sh.600519,186.9900,188.0100,184.6000,187.1900,185.9500,4066223,757815040.0000,3,0.356062,1,0.666800,0
2015-03-05,sh.600519,185.0100,187.0300,184.0500,185.5200,187.1900,3620624,670609776.0000,3,0.317043,1,-0.892100,0
2015-03-06,sh.600519,185.3500,186.4800,183.2700,183.6200,185.5200,2547066,471454752.0000,3,0.223036,1,-1.024200,0
2015-03-09,sh.600519,185.8000,192.9900,183.8000,191.5600,183.6200,4348603,815432192.0000,3,0.380789,1,4.324100,0
2015-03-10,sh.600519,190.9400,191.5000,187.2800,187.8300,191.5600,2963706,561292480.0000,3,0.259519,1,-1.947200,0
2015-03-11,sh.600519,187.8300,193.0000,187.8000,191.9800,187.8300,4058339,778418704.0000,3,0.355372,1,2.209400,0
2015-03-12,sh.600519,193.0000,195.9900,191.4000,192.7500,191.9800,3849640,747203168.0000,3,0.337097,1,0.401100,0
2015-03-13,sh.600519,192.7000,193.9000,188.5800,189.9100,192.7500,2547927,486997360.0000,3,0.223111,1,-1.473400,0
2015-03-16,sh.600519,190.0600,194.5000,187.0100,193.7600,189.9100,3116097,597313680.0000,3,0.272864,1,2.027300,0
2015-03-17,sh.600519,194.9900,198.6900,194.8900,196.7700,193.7600,4590408,903712736.0000,3,0.401963,1,1.553500,0
2015-03-18,sh.600519,196.8000,199.9900,195.5200,199.4500,196.7700,3930446,778884992.0000,3,0.344173,1,1.362000,0
2015-03-19,sh.600519,198.5400,198.9900,194.0600,195.2800,199.4500,3353977,658535488.0000,3,0.293694,1,-2.090700,0
2015-03-20,sh.600519,194.2000,194.9900,190.8800,193.1500,195.2800,5137371,991294896.0000,3,0.449858,1,-1.090700,0
2015-03-23,sh.600519,194.6700,196.7500,193.2000,195.0800,193.1500,4097901,799009920.0000,3,0.358836,1,0.999200,0
2015-03-24,sh.600519,195.3000,197.4400,192.1000,195.6900,195.0800,6007944,1172628512.0000,3,0.526091,1,0.312700,0
2015-03-25,sh.600519,193.0000,195.1000,192.0600,192.7800,195.6900,4224030,815963248.0000,3,0.369881,1,-1.487000,0
2015-03-26,sh.600519,193.5500,199.9000,192.0000,198.5600,192.7800,6710525,1315872112.0000,3,0.587613,1,2.998200,0
2015-03-27,sh.600519,198.0000,198.5600,192.9500,194.5500,198.5600,4014459,784086656.0000,3,0.351529,1,-2.019500,0
2015-03-30,sh.600519,194.6800,198.9500,193.1000,196.7700,194.5500,6345139,1237889232.0000,3,0.555617,1,1.141100,0
2015-03-31,sh.600519,196.6800,200.7700,194.0200,195.9600,196.7700,8813097,1746870224.0000,3,0.771726,1,-0.411600,0
2015-04-01,sh.600519,196.0300,197.5600,194.4800,195.3400,195.9600,7687523,1504959696.0000,3,0.673164,1,-0.316400,0
2015-04-02,sh.600519,195.9600,197.6000,192.8800,194.5800,195.3400,6298161,1228604480.0000,3,0.551504,1,-0.389100,0
2015-04-03,sh.600519,194.0000,197.0100,192.7800,196.8100,194.5800,5121088,996536048.0000,3,0.448432,1,1.146100,0
2015-04-07,sh.600519,196.8500,201.0800,195.8000,200.6700,196.8100,5982433,1189027072.0000,3,0.523857,1,1.961300,0
2015-04-08,sh.600519,202.5000,210.6800,201.5900,204.5000,200.6700,13585716,2798381808.0000,3,1.189644,1,1.908600,0
2015-04-09,sh.600519,204.4800,205.8800,199.0500,200.0000,204.5000,6239973,1255308048.0000,3,0.546408,1,-2.200500,0
2015-04-10,sh.600519,199.9900,202.9900,199.6100,200.2200,200.0000,10201946,2048914304.0000,3,0.893342,1,0.110000,0
2015-04-13,sh.600519,201.5500,204.4900,198.9400,203.9000,200.2200,9135609,1840018384.0000,3,0.799967,1,1.838000,0
2015-04-14,sh.600519,204.0000,209.2800,203.9600,206.0000,203.9000,8190313,1691094336.0000,3,0.717192,1,1.029900,0
2015-04-15,sh.600519,209.1000,209.7800,204.1600,205.7000,206.0000,5500520,1135635920.0000,3,0.481658,1,-0.145600,0
2015-04-16,sh.600519,208.5500,226.2700,207.8300,226.2700,205.7000,8601417,1877332304.0000,3,0.753190,1,10.000000,0
2015-04-17,sh.600519,238.9000,248.7000,228.2800,232.5600,226.2700,19209491,4577504000.0000,3,1.682095,1,2.779900,0
2015-04-20,sh.600519,230.0000,245.7000,229.0000,234.0300,232.5600,13058871,3118764544.0000,3,1.143511,1,0.632100,0
2015-04-21,sh.600519,240.0000,257.4300,240.0000,257.4300,234.0300,12240188,3039243968.0000,3,1.071822,1,9.998700,0
2015-04-22,sh.600519,268.8000,269.0000,257.1100,263.8900,257.4300,13463506,3543576704.0000,3,1.178943,1,2.509400,0
2015-04-23,sh.600519,264.0000,264.1700,252.9800,256.0400,263.8900,8603012,2214737648.0000,3,0.753330,1,-2.974700,0
2015-04-24,sh.600519,251.8800,259.6800,245.0100,258.4900,256.0400,10053123,2547399872.0000,3,0.880310,1,0.956900,0
2015-04-27,sh.600519,257.5800,267.8000,252.9900,255.7900,258.4900,7897335,2050832432.0000,3,0.691537,1,-1.044500,0
2015-04-28,sh.600519,254.0000,258.6000,247.0500,247.8900,255.7900,8729177,2187970736.0000,3,0.764378,1,-3.088500,0
2015-04-29,sh.600519,246.1000,253.0000,246.1000,249.7800,247.8900,5930057,1477767696.0000,3,0.519270,1,0.762400,0
2015-04-30,sh.600519,251.1500,254.9000,247.7500,252.2300,249.7800,6406407,1610938048.0000,3,0.560982,1,0.980900,0
2015-05-04,sh.600519,252.6600,259.0000,250.0200,254.9700,252.2300,5473902,1398337296.0000,3,0.479327,1,1.086300,0
2015-05-05,sh.600519,252.0000,252.0000,239.8800,240.9500,254.9700,7370003,1801146752.0000,3,0.645360,1,-5.498700,0
2015-05-06,sh.600519,243.9800,246.9900,240.0100,242.6800,240.9500,6032432,1472597536.0000,3,0.528235,1,0.718000,0
2015-05-07,sh.600519,245.0000,251.8800,242.5600,244.9300,242.6800,6810290,1693825904.0000,3,0.596349,1,0.927100,0
2015-05-08,sh.600519,246.1200,254.8800,245.9000,254.1700,244.9300,5780559,1447670272.0000,3,0.506179,1,3.772500,0
2015-05-11,sh.600519,251.5000,257.9900,250.0000,257.4400,254.1700,6134570,1552417968.0000,3,0.537179,1,1.286500,0
2015-05-12,sh.600519,257.2000,257.2000,252.0000,254.4200,257.4400,4703129,1193035136.0000,3,0.411833,1,-1.173100,0
2015-05-13,sh.600519,253.8000,262.9700,252.5000,256.4000,254.4200,5891341,1520374560.0000,3,0.515880,1,0.778200,0
2015-05-14,sh.600519,256.2500,259.5000,251.2200,251.4100,256.4000,4185329,1062504720.0000,3,0.366492,1,-1.946200,0
2015-05-15,sh.600519,251.4100,253.4900,241.6100,245.1700,251.4100,5418507,1333031168.0000,3,0.474476,1,-2.482000,0
2015-05-18,sh.600519,245.0000,245.0000,240.1000,241.1400,245.1700,3536324,856505072.0000,3,0.309661,1,-1.643800,0
2015-05-19,sh.600519,241.0500,250.2200,240.2000,250.0400,241.1400,4763777,1174434448.0000,3,0.417144,1,3.690800,0
2015-05-20,sh.600519,252.0000,260.0000,249.3000,253.9500,250.0400,6377150,1631009456.0000,3,0.558420,1,1.563800,0
2015-05-21,sh.600519,256.0000,261.3000,254.0100,258.5900,253.9500,4766913,1230234944.0000,3,0.417419,1,1.827100,0
2015-05-22,sh.600519,259.6800,276.8000,259.5900,275.8600,258.5900,6664906,1779754352.0000,3,0.583618,1,6.678500,0
2015-05-25,sh.600519,270.0000,288.4900,269.0000,286.8300,275.8600,6747362,1868570176.0000,3,0.590838,1,3.976700,0
2015-05-26,sh.600519,286.6000,290.0000,283.9600,285.5400,286.8300,6091468,1746031120.0000,3,0.533404,1,-0.449700,0
2015-05-27,sh.600519,285.5200,289.3200,273.0000,276.9000,285.5400,4693479,1309260000.0000,3,0.410988,1,-3.025900,0
2015-05-28,sh.600519,275.2500,281.0000,260.1000,261.1100,276.9000,6088499,1650995552.0000,3,0.533144,1,-5.702400,0
2015-05-29,sh.600519,260.0100,269.0000,259.8900,263.8300,261.1100,5778309,1531805536.0000,3,0.505982,1,1.041700,0
2015-06-01,sh.600519,263.9400,272.9800,259.8000,271.4600,263.8300,6581670,1747123648.0000,3,0.576329,1,2.892000,0
2015-06-02,sh.600519,270.5000,270.5000,260.6600,266.6200,271.4600,6463560,1708951664.0000,3,0.565987,1,-1.783000,0
2015-06-03,sh.600519,265.1800,266.6200,260.0100,262.7900,266.6200,4642403,1218378720.0000,3,0.406516,1,-1.436500,0
2015-06-04,sh.600519,262.9800,265.0000,240.0000,258.2100,262.7900,9236273,2332785392.0000,3,0.808782,1,-1.742800,0
2015-06-05,sh.600519,258.1100,262.1000,246.0000,253.8400,258.2100,8573823,2188974560.0000,3,0.750774,1,-1.692400,0
2015-06-08,sh.600519,251.5100,267.5400,249.8000,264.6400,253.8400,9600797,2462736704.0000,3,0.840702,1,4.254700,0
2015-06-09,sh.600519,265.0000,269.8000,256.5000,259.0300,264.6400,7785186,2045525408.0000,3,0.681716,1,-2.119900,0
2015-06-10,sh.600519,255.6400,266.8800,253.8000,261.0500,259.0300,8046208,2096832880.0000,3,0.704573,1,0.779800,0
2015-06-11,sh.600519,260.0000,264.5000,257.7700,260.0600,261.0500,5295454,1378413760.0000,3,0.463701,1,-0.379200,0
2015-06-12,sh.600519,262.1200,273.0000,261.0000,266.0000,260.0600,9090952,2438986512.0000,3,0.796057,1,2.284100,0
2015-06-15,sh.600519,266.9800,272.0000,260.0800,260.8900,266.0000,10001422,2664672592.0000,3,0.875783,1,-1.921000,0
2015-06-16,sh.600519,259.0000,265.8000,252.5000,253.9500,260.8900,6930384,1789696032.0000,3,0.606865,1,-2.660100,0
2015-06-17,sh.600519,253.9600,257.7600,249.0000,255.0900,253.9500,5838881,1478407040.0000,3,0.511286,1,0.448900,0
2015-06-18,sh.600519,253.0200,254.8000,240.6000,243.9700,255.0900,6150650,1530836128.0000,3,0.538587,1,-4.359200,0
2015-06-19,sh.600519,245.8700,248.4900,234.0200,235.3100,243.9700,6760866,1646002768.0000,3,0.592021,1,-3.549600,0
2015-06-23,sh.600519,239.8000,255.8500,234.1300,252.2500,235.3100,8124734,1989068144.0000,3,0.711449,1,7.199000,0
2015-06-24,sh.600519,250.0000,265.2000,247.6500,261.2100,252.2500,9570694,2463553856.0000,3,0.838066,1,3.552000,0
2015-06-25,sh.600519,261.5000,262.0300,250.2100,251.7900,261.2100,6652166,1707385600.0000,3,0.582502,1,-3.606300,0
2015-06-26,sh.600519,250.0200,255.7500,235.3000,242.4500,251.7900,9933201,2451381600.0000,3,0.869809,1,-3.709400,0
2015-06-29,sh.600519,248.3700,256.5000,227.8000,246.6400,242.4500,16507167,4057069904.0000,3,1.445464,1,1.728200,0
2015-06-30,sh.600519,246.6400,259.8200,246.0000,257.6500,246.6400,12629819,3205285536.0000,3,1.105941,1,4.464000,0
2015-07-01,sh.600519,255.0000,268.5000,250.9800,257.4900,257.6500,10332654,2696026032.0000,3,0.904787,1,-0.062100,0
2015-07-02,sh.600519,255.3000,282.6000,245.0100,260.3000,257.4900,11845972,3011363680.0000,3,1.037302,1,1.091300,0
2015-07-03,sh.600519,255.0000,260.5000,242.2000,249.8100,260.3000,10960531,2772183168.0000,3,0.959768,1,-4.030000,0
2015-07-06,sh.600519,267.9500,267.9900,239.5000,254.0400,249.8100,27279966,7012491264.0000,3,2.388793,1,1.693300,0
2015-07-07,sh.600519,250.0000,256.5800,239.5000,244.1800,254.0400,16756224,4121731568.0000,3,1.467273,1,-3.881300,0
2015-07-08,sh.600519,229.0000,244.9900,219.7600,236.8600,244.1800,28914054,6738026752.0000,3,2.531883,1,-2.997800,0
2015-07-09,sh.600519,236.8600,260.4100,233.0000,257.9400,236.8600,13820334,3409950544.0000,3,1.210189,1,8.899800,0
2015-07-10,sh.600519,257.0000,283.0000,251.9600,265.5900,257.9400,25614930,6888908288.0000,3,2.242993,1,2.965800,0
2015-07-13,sh.600519,258.0000,265.5800,251.0000,257.7500,265.5900,14892616,3838169456.0000,3,1.304084,1,-2.951900,0
2015-07-14,sh.600519,255.0000,255.1800,247.2000,249.0500,257.7500,9676830,2425239232.0000,3,0.847360,1,-3.375400,0
2015-07-15,sh.600519,247.5000,252.7000,243.2800,251.2600,249.0500,10407746,2585923328.0000,3,0.911363,1,0.887400,0
2015-07-16,sh.600519,251.2600,254.1800,248.2600,251.5900,251.2600,7281433,1826618384.0000,3,0.637605,1,0.131300,0
2015-07-17,sh.600519,229.0000,229.9900,224.7400,228.2900,224.7400,5641853,1284361184.0000,3,0.449121,1,1.579600,0
2015-07-20,sh.600519,227.1500,227.9000,222.5000,225.1100,228.2900,6793355,1531275696.0000,3,0.540787,1,-1.393000,0
2015-07-21,sh.600519,221.7500,224.2000,220.0000,221.6600,225.1100,5178996,1148423248.0000,3,0.412276,1,-1.532600,0
2015-07-22,sh.600519,220.0000,222.0000,216.5800,217.1300,221.6600,7085510,1552554832.0000,3,0.564044,1,-2.043700,0
2015-07-23,sh.600519,217.9900,220.6000,215.7700,219.5400,217.1300,6474810,1411411696.0000,3,0.515429,1,1.109900,0
2015-07-24,sh.600519,220.5000,223.6900,218.7500,219.2100,219.5400,5739009,1271122144.0000,3,0.456856,1,-0.150300,0
2015-07-27,sh.600519,217.0000,221.3000,201.0000,201.5200,219.2100,7694415,1628465536.0000,3,0.612516,1,-8.069900,0
2015-07-28,sh.600519,199.8600,209.4400,197.4800,205.8300,201.5200,8670357,1766521472.0000,3,0.690206,1,2.138700,0
2015-07-29,sh.600519,207.7800,210.0000,202.1300,207.7400,205.8300,6650743,1364157584.0000,3,0.529434,1,0.928000,0
2015-07-30,sh.600519,208.8300,208.8300,205.1000,205.9600,207.7400,4113400,853284368.0000,3,0.327448,1,-0.856800,0
2015-07-31,sh.600519,206.7000,206.9300,203.0000,206.8300,205.9600,4073664,835374144.0000,3,0.324285,1,0.422400,0
2015-08-03,sh.600519,205.0000,209.9900,203.0000,209.5600,206.8300,5455303,1117796048.0000,3,0.434271,1,1.319900,0
2015-08-04,sh.600519,209.2600,213.9800,209.2600,211.9700,209.5600,5953396,1260302960.0000,3,0.473922,1,1.150000,0
2015-08-05,sh.600519,212.9300,213.8500,206.9400,207.1900,211.9700,4314385,907597376.0000,3,0.343448,1,-2.255000,0
2015-08-06,sh.600519,206.2300,207.5000,203.0000,204.9600,207.1900,3924980,805358560.0000,3,0.312449,1,-1.076300,0
2015-08-07,sh.600519,207.4900,208.6000,205.6000,206.9300,204.9600,3952134,819022560.0000,3,0.314611,1,0.961200,0
2015-08-10,sh.600519,207.0100,213.0000,205.1300,212.3000,206.9300,5649643,1182083552.0000,3,0.449742,1,2.595100,0
2015-08-11,sh.600519,212.3000,212.4100,210.0100,210.7500,212.3000,5089705,1076261232.0000,3,0.405167,1,-0.730100,0
2015-08-12,sh.600519,209.9900,214.2900,208.7500,209.4700,210.7500,4582434,968610592.0000,3,0.364786,1,-0.607400,0
2015-08-13,sh.600519,211.5000,211.5000,206.0000,209.5100,209.4700,3518025,733202192.0000,3,0.280053,1,0.019100,0
2015-08-14,sh.600519,210.5000,211.4000,209.2500,209.9800,209.5100,3066690,645849792.0000,3,0.244125,1,0.224300,0
2015-08-17,sh.600519,208.0200,208.8200,204.0000,206.2200,209.9800,5385832,1108212048.0000,3,0.428741,1,-1.790600,0
2015-08-18,sh.600519,206.9800,207.5000,200.3500,201.0600,206.2200,5128552,1047896512.0000,3,0.408260,1,-2.502200,0
2015-08-19,sh.600519,199.7500,202.1600,198.1800,201.6200,201.0600,5026180,1004394400.0000,3,0.400111,1,0.278500,0
2015-08-20,sh.600519,200.8300,201.0000,194.9000,195.0700,201.6200,3964503,788892224.0000,3,0.315595,1,-3.248700,0
2015-08-21,sh.600519,191.5200,194.8600,186.1200,186.3300,195.0700,7562061,1433277968.0000,3,0.601980,1,-4.480400,0
2015-08-24,sh.600519,181.0000,181.5000,168.2000,169.6400,186.3300,8981284,1559048768.0000,3,0.714958,1,-8.957200,0
2015-08-25,sh.600519,167.4600,182.5100,166.2000,176.5900,169.6400,12308058,2165823584.0000,3,0.979787,1,4.096900,0
2015-08-26,sh.600519,176.7600,188.5000,175.0000,183.8800,176.5900,9157253,1663612848.0000,3,0.728966,1,4.128200,0
2015-08-27,sh.600519,190.0000,199.9000,184.8900,197.0700,183.8800,8705201,1663248880.0000,3,0.692980,1,7.173200,0
2015-08-28,sh.600519,195.0000,195.2900,187.1300,192.6500,197.0700,8992583,1720106864.0000,3,0.715857,1,-2.242900,0
2015-08-31,sh.600519,189.3400,195.5000,185.1800,195.3700,192.6500,6273019,1198185024.0000,3,0.499366,1,1.411900,0
2015-09-01,sh.600519,191.8200,195.0000,188.0000,194.3700,195.3700,8743269,1688392992.0000,3,0.696011,1,-0.511800,0
2015-09-02,sh.600519,190.1100,195.0000,189.2000,194.6100,194.3700,10694546,2052413264.0000,3,0.851343,1,0.123500,0
2015-09-07,sh.600519,192.6000,194.0000,188.6500,188.7100,194.6100,3221642,615819760.0000,3,0.256460,1,-3.031700,0
2015-09-08,sh.600519,188.4600,190.4700,185.0000,189.3200,188.7100,3309858,621914336.0000,3,0.263482,1,0.323200,0
2015-09-09,sh.600519,190.1400,193.8700,190.1400,191.8600,189.3200,3521516,676337504.0000,3,0.280331,1,1.341600,0
2015-09-10,sh.600519,190.3800,193.3000,189.1400,193.2100,191.8600,2685248,514766384.0000,3,0.213760,1,0.703600,0
2015-09-11,sh.600519,191.8800,194.1000,191.0500,192.9100,193.2100,1693214,326277632.0000,3,0.134789,1,-0.155300,0
2015-09-14,sh.600519,192.4300,202.8000,187.9000,202.5300,192.9100,8617555,1678995776.0000,3,0.686003,1,4.986800,0
2015-09-15,sh.600519,198.0100,202.0200,195.1200,202.0000,202.5300,5188434,1035493472.0000,3,0.413027,1,-0.261700,0
2015-09-16,sh.600519,200.0100,209.5400,197.7300,204.5500,202.0000,3719802,753188784.0000,3,0.296116,1,1.262400,0
2015-09-17,sh.600519,202.6000,205.8000,197.6100,198.0000,204.5500,2642300,533638544.0000,3,0.210341,1,-3.202200,0
2015-09-18,sh.600519,198.6000,200.8900,198.0000,199.4300,198.0000,1564276,312040976.0000,3,0.124525,1,0.722200,0
2015-09-21,sh.600519,198.0100,200.7000,198.0000,199.3000,199.4300,1652767,329196736.0000,3,0.131569,1,-0.065200,0
2015-09-22,sh.600519,200.7700,201.1800,198.9800,199.2700,199.3000,1645740,329161936.0000,3,0.131010,1,-0.015100,0
2015-09-23,sh.600519,197.1500,198.9900,194.1000,194.7200,199.2700,2234432,438412336.0000,3,0.177873,1,-2.283300,0
2015-09-24,sh.600519,195.8000,196.2800,192.8000,194.0000,194.7200,1388674,269653184.0000,3,0.110546,1,-0.369800,0
2015-09-25,sh.600519,193.9900,194.9000,189.5000,193.4600,194.0000,2445597,470411104.0000,3,0.194682,1,-0.278300,0
2015-09-28,sh.600519,191.4800,192.3000,189.2300,191.3800,193.4600,1234110,235369401.0000,3,0.098242,1,-1.075200,0
2015-09-29,sh.600519,189.5500,191.3700,188.3000,190.1700,191.3800,1840982,348759184.0000,3,0.146552,1,-0.632300,0
2015-09-30,sh.600519,190.2300,191.4800,190.1700,190.3100,190.1700,1163463,222178053.0000,3,0.092618,1,0.073600,0
2015-10-08,sh.600519,198.7800,201.5800,197.0000,197.5200,190.3100,3439179,684138048.0000,3,0.273777,1,3.788600,0
2015-10-09,sh.600519,198.7800,198.9000,196.5000,196.9500,197.5200,1572174,310187696.0000,3,0.125153,1,-0.288600,0
2015-10-12,sh.600519,199.0000,204.4900,197.8500,198.0900,196.9500,4903000,982174160.0000,3,0.390305,1,0.578800,0
2015-10-13,sh.600519,198.0900,200.0900,198.0900,198.7400,198.0900,1575113,313495456.0000,3,0.125387,1,0.328100,0
2015-10-14,sh.600519,198.9800,199.5000,197.0100,197.8300,198.7400,1521339,301666752.0000,3,0.121107,1,-0.457900,0
2015-10-15,sh.600519,198.1600,200.3700,197.5600,199.9900,197.8300,1655013,329836768.0000,3,0.131748,1,1.091800,0
2015-10-16,sh.600519,201.2200,202.4000,199.4100,200.7400,199.9900,1923843,386383072.0000,3,0.153148,1,0.375000,0
2015-10-19,sh.600519,204.9400,204.9400,201.9000,202.7200,200.7400,2612145,531101872.0000,3,0.207941,1,0.986300,0
2015-10-20,sh.600519,202.0200,202.8800,201.1800,201.9700,202.7200,1478429,298284288.0000,3,0.117691,1,-0.370000,0
2015-10-21,sh.600519,202.0800,202.5500,197.0100,200.3100,201.9700,2234914,447195040.0000,3,0.177911,1,-0.821900,0
2015-10-22,sh.600519,200.2400,202.7300,199.4300,202.5300,200.3100,2372030,478632752.0000,3,0.188826,1,1.108300,0
2015-10-23,sh.600519,205.8000,217.6000,205.5500,210.9800,202.5300,5627734,1189746960.0000,3,0.447997,1,4.172200,0
2015-10-26,sh.600519,212.0000,218.3000,208.0000,217.7300,210.9800,4334626,932490832.0000,3,0.345059,1,3.199400,0
2015-10-27,sh.600519,217.1000,217.6800,212.5800,215.2500,217.7300,2257279,484597008.0000,3,0.179691,1,-1.139000,0
2015-10-28,sh.600519,214.9900,214.9900,211.9000,212.4400,215.2500,1655922,353020512.0000,3,0.131820,1,-1.305500,0
2015-10-29,sh.600519,212.0000,214.7900,212.0000,213.0000,212.4400,1345435,287688320.0000,3,0.107104,1,0.263600,0
2015-10-30,sh.600519,212.9500,215.8000,212.1200,213.8600,213.0000,1225791,263117287.0000,3,0.097579,1,0.403800,0
2015-11-02,sh.600519,214.6000,215.8600,212.5000,212.5600,213.8600,1529820,328246688.0000,3,0.121782,1,-0.607900,0
2015-11-03,sh.600519,212.9200,215.7600,208.4000,209.7100,212.5600,2317329,493565248.0000,3,0.184472,1,-1.340800,0
2015-11-04,sh.600519,210.5800,216.0000,210.1100,214.9800,209.7100,3080972,659118992.0000,3,0.245262,1,2.513000,0
2015-11-05,sh.600519,214.6000,223.2800,213.5000,216.5600,214.9800,4998258,1087812240.0000,3,0.397888,1,0.735000,0
2015-11-06,sh.600519,217.3500,218.6000,215.5600,218.4200,216.5600,2169571,471929424.0000,3,0.172709,1,0.858900,0
2015-11-09,sh.600519,222.0000,224.6600,219.0000,220.8300,218.4200,4052729,900398640.0000,3,0.322619,1,1.103400,0
2015-11-10,sh.600519,220.0000,224.1200,219.1600,222.3800,220.8300,2872976,639416128.0000,3,0.228704,1,0.701900,0
2015-11-11,sh.600519,222.0100,223.0000,218.6000,220.1500,222.3800,2381550,524296320.0000,3,0.189584,1,-1.002800,0
